slug	first_name	last_name	city	department_code	website	booking_url	source_google_title	source_google_maps_url	result	error
corinne-callement-roissy-en-brie	Corinne	CALLEMENT	Roissy-en-Brie	77			Corinne Callement - enVie de naturo	https://www.google.com/maps/place/Corinne+Callement+-+enVie+de+naturo/data=!4m7!3m6!1s0x47e605224810f5d5:0x6e8439342bcf105b!8m2!3d48.7974264!4d2.6505338!16s%2Fg%2F11g5qw243k!19sChIJ1fUQSCIF5kcRWxDPKzQ5hG4?authuser=0&hl=fr&rclk=1	no_external_link_found	
corinne-de-la-pastelliere-les-ulis	Corinne	DE LA PASTELLIERE	Les Ulis	91	https://corinnedlp.fr/		Corinne de La Pastelliere	https://www.google.com/maps/place/Corinne+de+La+Pastelliere/data=!4m7!3m6!1s0xa39c43b477194fb:0x96f1554fdf2eecbe!8m2!3d48.6819628!4d2.187068!16s%2Fg%2F11q4j1z3vn!19sChIJ-5RxRzvEOQoRvuwu309V8ZY?authuser=0&hl=fr&rclk=1	website_found	
corinne-duverger-longperrier	Corinne	DUVERGER	Longperrier	77	http://corinneduverger.com/		Corinne Duverger - Phytothérapie - Naturopathie- Gestion du stress- Sommeil- Burn out- Val d'Oise (95)	https://www.google.com/maps/place/Corinne+Duverger+-+Phytoth%C3%A9rapie+-+Naturopathie-+Gestion+du+stress-+Sommeil-+Burn+out-+Val+d%27Oise+%2895%29/data=!4m7!3m6!1s0x82e28e78c01140b5:0xbe1fd75d1cb51ad3!8m2!3d49.0467815!4d2.6631474!16s%2Fg%2F11kjzbklp6!19sChIJtUARwHiO4oIR0xq1HF3XH74?authuser=0&hl=fr&rclk=1	website_found	
corinne-juge-lesigny	Corinne	JUGE	Lésigny	77	http://naturopathe-reflexologue-melun.fr/		Corinne Juge - Kinésiologue Naturopathe Réflexogue Maître Reiki	https://www.google.com/maps/place/Corinne+Juge+-+Kin%C3%A9siologue+Naturopathe+R%C3%A9flexogue+Ma%C3%AEtre+Reiki/data=!4m7!3m6!1s0x47e60990f50b3d5f:0x565dfc58750ad21c!8m2!3d48.7458182!4d2.6146499!16s%2Fg%2F11sctgq5zp!19sChIJXz0L9ZAJ5kcRHNIKdVj8XVY?authuser=0&hl=fr&rclk=1	website_found	
corinne-provost-bailly-romainvilliers	Corinne	PROVOST	Bailly-Romainvilliers	77	https://www.corinne-provost.fr/		Corinne Provost, Naturopathe - Réflexologue, Coach en diététique & nutrition	https://www.google.com/maps/place/Corinne+Provost,+Naturopathe+-+R%C3%A9flexologue,+Coach+en+di%C3%A9t%C3%A9tique+%26+nutrition/data=!4m7!3m6!1s0x47e61bc74d52880f:0x89be5a757d8840a1!8m2!3d48.8498164!4d2.8198945!16s%2Fg%2F11ld7861g6!19sChIJD4hSTccb5kcRoUCIfXVavok?authuser=0&hl=fr&rclk=1	website_found	
corinne-regnault-bagneux	Corinne	REGNAULT	Bagneux	92	https://corinne-regnault.com/		Corinne REGNAULT Naturopathe - Hypnothérapeute Bagneux	https://www.google.com/maps/place/Corinne+REGNAULT+Naturopathe+-+Hypnoth%C3%A9rapeute+Bagneux/data=!4m7!3m6!1s0x47e6711dc4afc5e5:0x101f198ba5a9e32f!8m2!3d48.7965809!4d2.301486!16s%2Fg%2F11s7_b_03t!19sChIJ5cWvxB1x5kcRL-OppYsZHxA?authuser=0&hl=fr&rclk=1	website_found	
coulibaly-rouguy-conflans-sainte-honorine	Coulibaly	ROUGUY	Conflans-Sainte-Honorine	78	https://www.resalib.fr/praticien/95512-rouguy-coulibaly-hypnotherapeute-conflans-sainte-honorine	https://www.resalib.fr/praticien/95512-rouguy-coulibaly-hypnotherapeute-conflans-sainte-honorine?rwg_token=AFd1xnFS3ReU4moYLA2ffw8dkW6Uh51rkTv0hbcmaTh7vVLGDR07Tzc9mNFoDkjvhBOwYtLO-zBcPTBkc1jCh_5u5WzN4LYFog%3D%3D	COULIBALY Rouguy	https://www.google.com/maps/place/COULIBALY+Rouguy/data=!4m7!3m6!1s0x47e66108df110d67:0x968b6684275d7d4!8m2!3d49.0025802!4d2.1187284!16s%2Fg%2F11ww_wnhyl!19sChIJZw0R3whh5kcR1Nd1Qmi2aAk?authuser=0&hl=fr&rclk=1	website_and_booking_found	
cybele-guichard-parmain	Cybèle	GUICHARD	Parmain	95	https://cybeleguichard.com/		Cybèle Guichard	https://www.google.com/maps/place/Cyb%C3%A8le+Guichard/data=!4m7!3m6!1s0x47e6658983c975ad:0xe56e1202e9e2864b!8m2!3d49.1121628!4d2.2045872!16s%2Fg%2F11h_bx6rfs!19sChIJrXXJg4ll5kcRS4bi6QISbuU?authuser=0&hl=fr&rclk=1	website_found	
cynthia-bennour-massy	Cynthia	BENNOUR	Massy	91	https://www.sens-et-naturopathie.com/		Cynthia Bennour Naturopathe	https://www.google.com/maps/place/Cynthia+Bennour+Naturopathe/data=!4m7!3m6!1s0x47e679e2e0330bfd:0xb33d130c11aad6b!8m2!3d48.7209237!4d2.2640555!16s%2Fg%2F11fkf79kt2!19sChIJ_Qsz4OJ55kcRa60awTDRMws?authuser=0&hl=fr&rclk=1	website_found	
cynthia-porras-sophrologue-vincennes-vincennes	Cynthia	PORRAS SOPHROLOGUE VINCENNES	Vincennes	94	https://www.sophrologue-naturopathe-vincennes.fr/		Cynthia Porras Sophrologue Vincennes, Naturopathe Vincennes, Coaching almar Vincennes	https://www.google.com/maps/place/Cynthia+Porras+Sophrologue+Vincennes,+Naturopathe+Vincennes,+Coaching+almar+Vincennes/data=!4m7!3m6!1s0x47e66ff390772d07:0x5e8d9e363e332fa!8m2!3d48.8497376!4d2.4489887!16s%2Fg%2F11b6h_3kby!19sChIJBy13kPNv5kcR-jLjY-PZ6AU?authuser=0&hl=fr&rclk=1	website_found	
cyril-hamouda-montreuil	Cyril	HAMOUDA	Montreuil	93	https://cyrilhamoudanaturopathe.com/cyril-hamouda-naturopathe#accueil		Cyril Hamouda - Naturopathe	https://www.google.com/maps/place/Cyril+Hamouda+-+Naturopathe/data=!4m7!3m6!1s0x47e66da25b16b469:0xfb5a2726d874a8d!8m2!3d48.8641949!4d2.4518675!16s%2Fg%2F11wy39vcy2!19sChIJabQWW6Jt5kcRjUqHbXKitQ8?authuser=0&hl=fr&rclk=1	website_found	
daniele-laine-serris	Daniele	LAINÉ	Serris	77	https://www.resalib.fr/praticien/64891-daniele-lima-laine-naturopathe-serris	https://www.resalib.fr/praticien/64891-daniele-lima-laine-naturopathe-serris	Daniele Lainé - Naturopathe Santé Féminine à Val d’Europe	https://www.google.com/maps/place/Daniele+Lain%C3%A9+-+Naturopathe+Sant%C3%A9+F%C3%A9minine+%C3%A0+Val+d%E2%80%99Europe/data=!4m7!3m6!1s0x47e66d586bd37c75:0xf11ff589774e9374!8m2!3d48.8557895!4d2.775141!16s%2Fg%2F11t526lthr!19sChIJdXzTa1ht5kcRdJNOd4n1H_E?authuser=0&hl=fr&rclk=1	website_and_booking_found	
daniele-nousheen-meudon	Daniele	NOUSHEEN	Meudon	92			Daniele NOUSHEEN	https://www.google.com/maps/place/Daniele+NOUSHEEN/data=!4m7!3m6!1s0x47e67bf53e5cbf4d:0x9af394e2ddd1ecc8!8m2!3d48.7875206!4d2.2259423!16s%2Fg%2F11fktz5lgv!19sChIJTb9cPvV75kcRyOzR3eKU85o?authuser=0&hl=fr&rclk=1	no_external_link_found	
danielle-estrade-nogent-sur-marne	Danielle	ESTRADE	Nogent-sur-Marne	94	http://www.sophrologue-estrade.fr/prendre-rendez-vous-sophrologue-nogent-sur-marne	http://www.sophrologue-estrade.fr/prendre-rendez-vous-sophrologue-nogent-sur-marne	danielle estrade	https://www.google.com/maps/place/danielle+estrade/data=!4m7!3m6!1s0x47e60d715e32bddf:0xa4385082f19feaa1!8m2!3d48.8381567!4d2.493545!16s%2Fg%2F11gf5p72j2!19sChIJ370yXnEN5kcRoeqf8YJQOKQ?authuser=0&hl=fr&rclk=1	website_and_booking_found	
danielle-fallet-nogent-sur-marne	Danielle	FALLET	Nogent-sur-Marne	94			Danielle Fallet	https://www.google.com/maps/place/Danielle+Fallet/data=!4m7!3m6!1s0x47e60d715e32bddf:0x296d6285c5d785ce!8m2!3d48.8381664!4d2.4935034!16s%2Fg%2F11gdgcq_hz!19sChIJ370yXnEN5kcRzoXXxYVibSk?authuser=0&hl=fr&rclk=1	no_external_link_found	
daphne-brakha-dampmart	Daphné	BRAKHA	Dampmart	77	https://lepleindessens.fr/		Le Plein des Sens - Daphné Brakha	https://www.google.com/maps/place/Le+Plein+des+Sens+-+Daphn%C3%A9+Brakha/data=!4m7!3m6!1s0x47e61dde5a940a87:0x8bdbfa305b52dd24!8m2!3d48.8852188!4d2.7337665!16s%2Fg%2F11m5w1p37_!19sChIJhwqUWt4d5kcRJN1SWzD624s?authuser=0&hl=fr&rclk=1	website_found	
dauphine-ripelle-gazeran	Dauphine	RIPELLE	Gazeran	78	https://www.dauphineripelle-naturopathe-sophrologue.com/		Dauphine Ripelle Naturopathe Sophrologue	https://www.google.com/maps/place/Dauphine+Ripelle+Naturopathe+Sophrologue/data=!4m7!3m6!1s0x47e4214afa391b35:0xe1b60fe6132dcd6f!8m2!3d48.6302178!4d1.77255!16s%2Fg%2F11l01z0h58!19sChIJNRs5-koh5EcRb80tE-YPtuE?authuser=0&hl=fr&rclk=1	website_found	
david-fahmi-rosny-sous-bois	David	FAHMI	Rosny-sous-Bois	93			David FAHMI - Praticien en Naturopathie	https://www.google.com/maps/place/David+FAHMI+-+Praticien+en+Naturopathie/data=!4m7!3m6!1s0x47e6138401c3035d:0x94d651acb7adda31!8m2!3d48.8831508!4d2.4885353!16s%2Fg%2F11shqhgcqg!19sChIJXQPDAYQT5kcRMdqtt6xR1pQ?authuser=0&hl=fr&rclk=1	no_external_link_found	
david-navarrete-brunoy	David	NAVARRETE	Brunoy	91	https://davidnaturopathe.wixsite.com/website		David Navarrete Naturopathe Brunoy	https://www.google.com/maps/place/David+Navarrete+Naturopathe+Brunoy/data=!4m7!3m6!1s0x47e60b066b787f01:0x5308b70cb6a4f7e0!8m2!3d48.6968287!4d2.5064778!16s%2Fg%2F11rqs57g1y!19sChIJAX94awYL5kcR4Pektgy3CFM?authuser=0&hl=fr&rclk=1	website_found	
david-rubigny-limay	David	RUBIGNY	Limay	78	https://resurescence.fr/		David RUBIGNY | Naturopathie & Endobiogénie	https://www.google.com/maps/place/David+RUBIGNY+%7C+Naturopathie+%26+Endobiog%C3%A9nie/data=!4m7!3m6!1s0x47e6bf0678d42b8d:0x3e05d2346f3825ee!8m2!3d48.9923087!4d1.7381011!16s%2Fg%2F11xz4_n7x2!19sChIJjSvUeAa_5kcR7iU4bzTSBT4?authuser=0&hl=fr&rclk=1	website_found	
deborah-abisdid-pierrelaye	Déborah	ABISDID	Pierrelaye	95	http://www.naturopathe-quantique.com/		Déborah Abisdid	https://www.google.com/maps/place/D%C3%A9borah+Abisdid/data=!4m7!3m6!1s0x47e6608206a7b2f3:0x3c397d8496ec056!8m2!3d49.0208618!4d2.1609998!16s%2Fg%2F11f62h5cf1!19sChIJ87KnBoJg5kcRVsBuSdiXwwM?authuser=0&hl=fr&rclk=1	website_found	
deborah-tardif-breuillet	Déborah	TARDIF	Breuillet	91	https://www.naturopathe-essonne91.fr/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17202562447073100587		Déborah TARDIF - Naturopathe (Essonne 91)	https://www.google.com/maps/place/D%C3%A9borah+TARDIF+-+Naturopathe+%28Essonne+91%29/data=!4m7!3m6!1s0x47e5d1213c30d1d5:0xfc871853b6aa5b12!8m2!3d48.5672668!4d2.1744022!16s%2Fg%2F11scjw4rph!19sChIJ1dEwPCHR5UcREluqtlMYh_w?authuser=0&hl=fr&rclk=1	website_found	
delhorme-berangere-villemoisson-sur-orge	Delhorme	BÉRANGÈRE	Villemoisson-sur-Orge	91	https://www.berangeredelhorme.fr/?utm_source=gmb		Delhorme Bérangère	https://www.google.com/maps/place/Delhorme+B%C3%A9rang%C3%A8re/data=!4m7!3m6!1s0x47e5d99c235d1a9d:0xa7b4d5a282582bd0!8m2!3d48.663461!4d2.332662!16s%2Fg%2F11t57bjv7_!19sChIJnRpdI5zZ5UcR0CtYgqLVtKc?authuser=0&hl=fr&rclk=1	website_found	
delia-cauchoix-ville-d-avray	Délia	CAUCHOIX	Ville-d'Avray	92	http://www.deliacauchoix.com/		Délia Cauchoix	https://www.google.com/maps/place/D%C3%A9lia+Cauchoix/data=!4m7!3m6!1s0x47e67b7b518e5b4f:0x801deaed8fadfefa!8m2!3d48.8286844!4d2.1914121!16s%2Fg%2F11g69ggyzm!19sChIJT1uOUXt75kcR-v6tj-3qHYA?authuser=0&hl=fr&rclk=1	website_found	
delphine-barrios-marly-le-roi	Delphine	BARRIOS	Marly-le-Roi	78	https://delphinebarrios.wixsite.com/dbarrios-naturo		Delphine Barrios Naturopathe	https://www.google.com/maps/place/Delphine+Barrios+Naturopathe/data=!4m7!3m6!1s0xa0a42ea0d8f2bf0b:0x816aa6983496fce!8m2!3d48.8770388!4d2.0911281!16s%2Fg%2F11lvm5mmx3!19sChIJC7_y2KAupKARzm9Jg2mqFgg?authuser=0&hl=fr&rclk=1	website_found	
delphine-charvolin-neuilly-sur-seine	Delphine	CHARVOLIN	Neuilly-sur-Seine	92	http://www.delphinecharvolin.com/		Delphine Charvolin - professeur de Yoga Naturopathe	https://www.google.com/maps/place/Delphine+Charvolin+-+professeur+de+Yoga+Naturopathe/data=!4m7!3m6!1s0x47e6656d8e672a6b:0x2c4a5da1767a9c35!8m2!3d48.8878266!4d2.2612705!16s%2Fg%2F11c2hs99l5!19sChIJaypnjm1l5kcRNZx6dqFdSiw?authuser=0&hl=fr&rclk=1	website_found	
delphine-dubois-ivry-sur-seine	Delphine	DUBOIS	Ivry-sur-Seine	94	http://natur-ange-98.webselfsite.net/		Delphine Dubois NATUROPATHE	https://www.google.com/maps/place/Delphine+Dubois+NATUROPATHE/data=!4m7!3m6!1s0x47e673f543867983:0xf6fbf7cc2d7c8fae!8m2!3d48.818784!4d2.3968103!16s%2Fg%2F11t5lgj0z5!19sChIJg3mGQ_Vz5kcRro98Lcz3-_Y?authuser=0&hl=fr&rclk=1	website_found	
delphine-dupont-chessy	Delphine	DUPONT	Chessy	77	https://www.naturopathe-marnelavallee.fr/		Delphine Dupont Naturopathe Chessy Val d'Europe	https://www.google.com/maps/place/Delphine+Dupont+Naturopathe+Chessy+Val+d%27Europe/data=!4m7!3m6!1s0x85fca2e2861a5783:0xe64faad32a89fac9!8m2!3d48.8564231!4d2.7720656!16s%2Fg%2F11scjrzzl7!19sChIJg1cahuKi_IURyfqJKtOqT-Y?authuser=0&hl=fr&rclk=1	website_found	
delphine-durand-gif-sur-yvette	Delphine	DURAND	Gif-sur-Yvette	91			Delphine DURAND - Naturopathe / Naturopathie - Réflexologie - Drainage lymphatique - Massage Bien-être	https://www.google.com/maps/place/Delphine+DURAND+-+Naturopathe+%2F+Naturopathie+-+R%C3%A9flexologie+-+Drainage+lymphatique+-+Massage+Bien-%C3%AAtre/data=!4m7!3m6!1s0x47e5d5db248e62f5:0x122c3eb448d8f21d!8m2!3d48.6987926!4d2.1375429!16s%2Fg%2F11j0tw6x3k!19sChIJ9WKOJNvV5UcRHfLYSLQ-LBI?authuser=0&hl=fr&rclk=1	no_external_link_found	
delphine-goldsztejn-saint-cloud	Delphine	GOLDSZTEJN	Saint-Cloud	92			Delphine Goldsztejn	https://www.google.com/maps/place/Delphine+Goldsztejn/data=!4m7!3m6!1s0x47e67b2f08a57fbd:0x9656dbe204c7899f!8m2!3d48.8500691!4d2.2234998!16s%2Fg%2F11g72f594p!19sChIJvX-lCC975kcRn4nHBOLbVpY?authuser=0&hl=fr&rclk=1	no_external_link_found	
delphine-jalleau-longueville-versailles	Delphine	JALLEAU LONGUEVILLE	Versailles	78	https://djlongueville.wixsite.com/naturo-versailles		Naturopathe Réflexologue Versailles - Delphine Jalleau Longueville	https://www.google.com/maps/place/Naturopathe+R%C3%A9flexologue+Versailles+-+Delphine+Jalleau+Longueville/data=!4m7!3m6!1s0x47e67c3ee5874f13:0xb2542fc50562fcf6!8m2!3d48.7962205!4d2.1567369!16s%2Fg%2F1hc36xx9h!19sChIJE0-H5T585kcR9vxiBcUvVLI?authuser=0&hl=fr&rclk=1	website_found	
delphine-laustriat-lecomte-mennecy	Delphine	LAUSTRIAT-LECOMTE	Mennecy	91	http://www.delphinelaustriat.com/		Delphine Laustriat-Lecomte	https://www.google.com/maps/place/Delphine+Laustriat-Lecomte/data=!4m7!3m6!1s0x47e5dd5942e1f973:0xfc9f13ae7f8f1997!8m2!3d48.5679209!4d2.4320059!16s%2Fg%2F11pt_1x961!19sChIJc_nhQlnd5UcRlxmPf64Tn_w?authuser=0&hl=fr&rclk=1	website_found	
delphine-perceau-courbevoie	Delphine	PERCEAU	Courbevoie	92	https://www.delphineperceau.com/		Delphine PERCEAU - Naturopathe Courbevoie	https://www.google.com/maps/place/Delphine+PERCEAU+-+Naturopathe+Courbevoie/data=!4m7!3m6!1s0x47e66f2c7c96a2f3:0x49c5ba27dc2c11a6!8m2!3d48.8987544!4d2.2577866!16s%2Fg%2F11jyxvg9q1!19sChIJ86KWfCxv5kcRphEs3Ce6xUk?authuser=0&hl=fr&rclk=1	website_found	
delphine-pichon-bagneaux-sur-loing	Delphine	PICHON	Bagneaux-sur-Loing	77			Delphine Pichon	https://www.google.com/maps/place/Delphine+Pichon/data=!4m7!3m6!1s0x47e589e26f0bef1d:0xbf7675170d71164b!8m2!3d48.231742!4d2.7052062!16s%2Fg%2F11ndy7_c0h!19sChIJHe8Lb-KJ5UcRSxZxDRd1dr8?authuser=0&hl=fr&rclk=1	no_external_link_found	
delphine-roques-nemours	Delphine	ROQUES	Nemours	77	https://www.delphineroques.com/		Delphine Roques	https://www.google.com/maps/place/Delphine+Roques/data=!4m7!3m6!1s0x47e589d90b72fde5:0x5455d5d081dd1de7!8m2!3d48.2668691!4d2.7087088!16s%2Fg%2F11ym2mc4w0!19sChIJ5f1yC9mJ5UcR5x3dgdDVVVQ?authuser=0&hl=fr&rclk=1	website_found	
delphine-wephre-longjumeau	Delphine	WEPHRE	Longjumeau	91	http://delphinewephre-naturopathie.fr/		Delphine Wephre Naturopathe et massages bien-être Californien, kobido, Longjumeau Essonne.	https://www.google.com/maps/place/Delphine+Wephre+Naturopathe+et+massages+bien-%C3%AAtre+Californien,+kobido,+Longjumeau+Essonne./data=!4m7!3m6!1s0x7dabf0abe21d127:0x7f48c79b388b33bc!8m2!3d48.6977558!4d2.2974152!16s%2Fg%2F11srf42p7m!19sChIJJ9Ehvgq_2gcRvDOLOJvHSH8?authuser=0&hl=fr&rclk=1	website_found	
demeure-bruno-grez-sur-loing	Demeure	BRUNO	Grez-sur-Loing	77	http://demeure.site-solocal.com/		Demeure Bruno	https://www.google.com/maps/place/Demeure+Bruno/data=!4m7!3m6!1s0x47e5f48a207870fd:0xd3d12ec9e5922a19!8m2!3d48.3152295!4d2.689042!16s%2Fg%2F1tzztt90!19sChIJ_XB4IIr05UcRGSqS5cku0dM?authuser=0&hl=fr&rclk=1	website_found	
deolinda-da-mota-rueil-malmaison	Deolinda	DA MOTA	Rueil-Malmaison	92			Deolinda DA MOTA - Naturopathe	https://www.google.com/maps/place/Deolinda+DA+MOTA+-+Naturopathe/data=!4m7!3m6!1s0x47e6639f6dc324bb:0xed4bb6928662c037!8m2!3d48.8817324!4d2.1809592!16s%2Fg%2F11vs6k39fm!19sChIJuyTDbZ9j5kcRN8BihpK2S-0?authuser=0&hl=fr&rclk=1	no_external_link_found	
dermi-johanna-brunoy	Dermi	JOHANNA	Brunoy	91	http://johanna-dermi.com/		Johanna DERMI	https://www.google.com/maps/place/Johanna+DERMI/data=!4m7!3m6!1s0x47e60a6d43e0cac9:0xdcfa1db6d37fb83d!8m2!3d48.7028845!4d2.5098542!16s%2Fg%2F11cjgfytqc!19sChIJycrgQ20K5kcRPbh_07Yd-tw?authuser=0&hl=fr&rclk=1	website_found	
diana-rucktooa-serris	Diana	RUCKTOOA	Serris	77			Diana RUCKTOOA - Professeure de Yoga & Naturopathe	https://www.google.com/maps/place/Diana+RUCKTOOA+-+Professeure+de+Yoga+%26+Naturopathe/data=!4m7!3m6!1s0x47e61d7ab0a1da73:0x1c2c77b949095129!8m2!3d48.8578538!4d2.7860622!16s%2Fg%2F11rqxv1xll!19sChIJc9qhsHod5kcRKVEJSbl3LBw?authuser=0&hl=fr&rclk=1	no_external_link_found	
diane-lacroix-clamart	Diane	LACROIX	Clamart	92	https://liberlo.com/profil/diane-lacroix/	https://liberlo.com/profil/diane-lacroix/	Diane Lacroix Naturopathe à Clamart et Fontenay-aux-roses	https://www.google.com/maps/place/Diane+Lacroix+Naturopathe+%C3%A0+Clamart+et+Fontenay-aux-roses/data=!4m7!3m6!1s0x82a25d1f0d440711:0xade14abd47f13eeb!8m2!3d48.8041494!4d2.2638536!16s%2Fg%2F11yrm5r4gw!19sChIJEQdEDR9dooIR6z7xR71K4a0?authuser=0&hl=fr&rclk=1	website_and_booking_found	
didier-lasserre-conflans-sainte-honorine	Didier	LASSERRE	Conflans-Sainte-Honorine	78	https://didier-lasserre-naturopathe-33.webself.net/		Didier Lasserre Naturopathe	https://www.google.com/maps/place/Didier+Lasserre+Naturopathe/data=!4m7!3m6!1s0x47e68b0485cea815:0xf1175f1665de9e11!8m2!3d48.9923993!4d2.0768227!16s%2Fg%2F11jcbtyl8b!19sChIJFajOhQSL5kcREZ7eZRZfF_E?authuser=0&hl=fr&rclk=1	website_found	
docteur-valerie-hayoun-vincennes	Docteur	VALÉRIE HAYOUN	Vincennes	94			Docteur Valérie Hayoun	https://www.google.com/maps/place/Docteur+Val%C3%A9rie+Hayoun/data=!4m7!3m6!1s0x47e672a328c7f731:0x8021a87fcacae6ab!8m2!3d48.8449383!4d2.4367574!16s%2Fg%2F1tfzwtdk!19sChIJMffHKKNy5kcRq-bKyn-oIYA?authuser=0&hl=fr&rclk=1	no_external_link_found	
dominique-chamoumi-maisons-laffitte	Dominique	CHAMOUMI	Maisons-Laffitte	78	https://www.aromatherapie-energie-quantique.fr/		DOMINIQUE CHAMOUMI	https://www.google.com/maps/place/DOMINIQUE+CHAMOUMI/data=!4m7!3m6!1s0x47e6617fd95cc17f:0xecd585e5ef53789b!8m2!3d48.9484594!4d2.1410506!16s%2Fg%2F11gjp5gpqn!19sChIJf8Fc2X9h5kcRm3hT7-WF1ew?authuser=0&hl=fr&rclk=1	website_found	
dominique-lecat-montevrain	Dominique	LECAT	Montévrain	77	https://dominiquelecat.com/		Dominique Lecat - Naturopathe - Instructeur Pilates	https://www.google.com/maps/place/Dominique+Lecat+-+Naturopathe+-+Instructeur+Pilates/data=!4m7!3m6!1s0x47e61d6cdcfc9267:0x869edf6d0cc87533!8m2!3d48.859347!4d2.760228!16s%2Fg%2F11h6g428m6!19sChIJZ5L83Gwd5kcRM3XIDG3fnoY?authuser=0&hl=fr&rclk=1	website_found	
dominique-lefebvre-accompagnement-l-etang-la-ville	Dominique	LEFEBVRE ACCOMPAGNEMENT	L'Étang-la-Ville	78	https://www.dominiquelefebvre.fr/		Dominique Lefebvre Accompagnement Naturopathie, Sophrologie, Numérologie - Yvelines	https://www.google.com/maps/place/Dominique+Lefebvre+Accompagnement+Naturopathie,+Sophrologie,+Num%C3%A9rologie+-+Yvelines/data=!4m7!3m6!1s0x47e689e6655a2ced:0x86f6cb6c8bb0b7cf!8m2!3d48.8666354!4d2.0594494!16s%2Fg%2F11t18b0fwt!19sChIJ7SxaZeaJ5kcRz7ewi2zL9oY?authuser=0&hl=fr&rclk=1	website_found	
doniguian-eve-l-etang-la-ville	Doniguian	EVE	L'Étang-la-Ville	78			Doniguian Eve Naturopathe Holistique	https://www.google.com/maps/place/Doniguian+Eve+Naturopathe+Holistique/data=!4m7!3m6!1s0x47e6894e1058995d:0x2ab1604343e9ba76!8m2!3d48.866881!4d2.067373!16s%2Fg%2F11j9kkv7mp!19sChIJXZlYEE6J5kcRdrrpQ0NgsSo?authuser=0&hl=fr&rclk=1	no_external_link_found	
doris-kirschner-sophrologue-fontainebleau	Doris	KIRSCHNER SOPHROLOGUE	Fontainebleau	77	https://www.doris-kirschner.fr/		Doris Kirschner Sophrologue Naturopathe	https://www.google.com/maps/place/Doris+Kirschner+Sophrologue+Naturopathe/data=!4m7!3m6!1s0x4b7c5d4e8055811:0xf62aa704aa3e6154!8m2!3d48.4050117!4d2.7044337!16s%2Fg%2F11kb4mh1hr!19sChIJEVgF6NTFtwQRVGE-qgSnKvY?authuser=0&hl=fr&rclk=1	website_found	
dr-a-le-chesnay-rocquencourt	Dr	A	Le Chesnay-Rocquencourt	78			Dr A	https://www.google.com/maps/place/Dr+A/data=!4m7!3m6!1s0x47e67dd7b3547e43:0x2c9e20c0c0d0667!8m2!3d48.830203!4d2.1198163!16s%2Fg%2F11fhqvlg1v!19sChIJQ35Us9d95kcRZwYNDAziyQI?authuser=0&hl=fr&rclk=1	no_external_link_found	
dr-anahita-oliaei-psychologue-psychotherapeute-evry-courcouronnes	Dr	ANAHITA OLIAEI PSYCHOLOGUE PSYCHOTHÉRAPEUTE	Évry-Courcouronnes	91	http://sophrologue-psychologue-psychotherapeute-essonne-91.webnode.fr/		Dr. Anahita OLIAEI : Psychologue, Psychothérapeute, Naturopathe, Sophrologue en Essonne 91 : Evry-Courcouronnes	https://www.google.com/maps/place/Dr.+Anahita+OLIAEI+:+Psychologue,+Psychoth%C3%A9rapeute,+Naturopathe,+Sophrologue+en+Essonne+91+:+Evry-Courcouronnes/data=!4m7!3m6!1s0x47e5de1b58470d3f:0x7d8a0de93cb6a26e!8m2!3d48.6241532!4d2.4312937!16s%2Fg%2F11b6vfsj9m!19sChIJPw1HWBve5UcRbqK2POkNin0?authuser=0&hl=fr&rclk=1	website_found	
drainage-lymphatique-limay	Drainage	LYMPHATIQUE	Limay	78			Hanane Naturopathe - Drainage lymphatique	https://www.google.com/maps/place/Hanane+Naturopathe+-+Drainage+lymphatique/data=!4m7!3m6!1s0x47e6bf50744bc097:0x46221268cc982433!8m2!3d48.993428!4d1.7272098!16s%2Fg%2F11yv61679d!19sChIJl8BLdFC_5kcRMySYzGgSIkY?authuser=0&hl=fr&rclk=1	no_external_link_found	
drainage-lymphatique-manuel-vodder-a-sceaux-sceaux	Drainage	LYMPHATIQUE MANUEL VODDER À SCEAUX	Sceaux	92	http://www.imene-naturopathe.com/		Naturopathe - Praticienne en Chi Nei Tsang - Drainage Lymphatique Manuel (Vodder) à Sceaux	https://www.google.com/maps/place/Naturopathe+-+Praticienne+en+Chi+Nei+Tsang+-+Drainage+Lymphatique+Manuel+%28Vodder%29+%C3%A0+Sceaux/data=!4m7!3m6!1s0x47e6713580c747d9:0xe88c210354800000!8m2!3d48.7779353!4d2.2868769!16s%2Fg%2F11sc53q304!19sChIJ2UfHgDVx5kcRAACAVAMhjOg?authuser=0&hl=fr&rclk=1	website_found	
drainage-lymphatique-renata-franca-bodycontouring-asnieres-sur-seine	Drainage	LYMPHATIQUE RENATA FRANÇA BODYCONTOURING	Asnières-sur-Seine	92	http://holibodywellness.fr/		HoliBody Wellness - Maison de Soins Holistiques - Drainage Lymphatique Renata França, BodyContouring, Massage Ventre, Kobido	https://www.google.com/maps/place/HoliBody+Wellness+-+Maison+de+Soins+Holistiques+-+Drainage+Lymphatique+Renata+Fran%C3%A7a,+BodyContouring,+Massage+Ventre,+Kobido/data=!4m7!3m6!1s0x47e66527f8d0f087:0x56b3ea7cf8dd9ac6!8m2!3d48.9069805!4d2.2690645!16s%2Fg%2F11txpqtb19!19sChIJh_DQ-Cdl5kcRxprd-Hzqs1Y?authuser=0&hl=fr&rclk=1	website_found	
